ID,SHOW,STATE,TIME
"872" ,"599" ,"NOMAL" ,"2023/05/04 04:12:52" 
"873" ,"602" ,"NOMAL" ,"2023/05/04 04:13:23" 
"874" ,"605" ,"NOMAL" ,"2023/05/04 04:13:54" 
"875" ,"605" ,"NOMAL" ,"2023/05/04 04:14:25" 
"876" ,"605" ,"NOMAL" ,"2023/05/04 04:14:56" 
"877" ,"606" ,"NOMAL" ,"2023/05/04 04:15:27" 
"878" ,"604" ,"NOMAL" ,"2023/05/04 04:15:58" 
"879" ,"604" ,"NOMAL" ,"2023/05/04 04:16:29" 
"880" ,"602" ,"NOMAL" ,"2023/05/04 04:17:00" 
"881" ,"603" ,"NOMAL" ,"2023/05/04 04:17:31" 
"882" ,"602" ,"NOMAL" ,"2023/05/04 04:18:02" 
"883" ,"602" ,"NOMAL" ,"2023/05/04 04:18:33" 
"884" ,"603" ,"NOMAL" ,"2023/05/04 04:19:04" 
"885" ,"607" ,"NOMAL" ,"2023/05/04 04:19:35" 
"886" ,"604" ,"NOMAL" ,"2023/05/04 04:20:06" 
"887" ,"603" ,"NOMAL" ,"2023/05/04 04:20:37" 
"888" ,"601" ,"NOMAL" ,"2023/05/04 04:21:08" 
