PM2.5,PM10,Date&Time
   7mg/m3,   8mg/m3,2020-02-06 13:49:16
   7mg/m3,   8mg/m3,2020-02-06 13:49:21
   8mg/m3,   9mg/m3,2020-02-06 13:49:26
   9mg/m3,  10mg/m3,2020-02-06 13:49:31
   9mg/m3,  10mg/m3,2020-02-06 13:49:36
  10mg/m3,  13mg/m3,2020-02-06 13:49:41
  12mg/m3,  14mg/m3,2020-02-06 13:49:46
  11mg/m3,  13mg/m3,2020-02-06 13:49:51
  12mg/m3,  14mg/m3,2020-02-06 13:49:56
  10mg/m3,  12mg/m3,2020-02-06 13:50:01
  11mg/m3,  12mg/m3,2020-02-06 13:50:06
  10mg/m3,  11mg/m3,2020-02-06 13:50:11
   9mg/m3,  10mg/m3,2020-02-06 13:50:16
   9mg/m3,  10mg/m3,2020-02-06 13:50:21
   9mg/m3,  10mg/m3,2020-02-06 13:50:26
   8mg/m3,   9mg/m3,2020-02-06 13:50:31
   8mg/m3,   9mg/m3,2020-02-06 13:50:36
   9mg/m3,  10mg/m3,2020-02-06 13:50:41
  10mg/m3,  11mg/m3,2020-02-06 13:50:46
  10mg/m3,  11mg/m3,2020-02-06 13:50:51
  11mg/m3,  12mg/m3,2020-02-06 13:50:56
  10mg/m3,  11mg/m3,2020-02-06 13:51:01
  10mg/m3,  11mg/m3,2020-02-06 13:51:06
  10mg/m3,  11mg/m3,2020-02-06 13:51:11
  11mg/m3,  12mg/m3,2020-02-06 13:51:16
  14mg/m3,  15mg/m3,2020-02-06 13:51:21
  13mg/m3,  14mg/m3,2020-02-06 13:51:26
  14mg/m3,  17mg/m3,2020-02-06 13:51:31
  14mg/m3,  17mg/m3,2020-02-06 13:51:36
  12mg/m3,  17mg/m3,2020-02-06 13:51:41
  11mg/m3,  15mg/m3,2020-02-06 13:51:46
   9mg/m3,  14mg/m3,2020-02-06 13:51:51
   9mg/m3,  11mg/m3,2020-02-06 13:51:56
   9mg/m3,  12mg/m3,2020-02-06 13:52:01
  10mg/m3,  12mg/m3,2020-02-06 13:52:06
  11mg/m3,  12mg/m3,2020-02-06 13:52:11
  12mg/m3,  14mg/m3,2020-02-06 13:52:16
  12mg/m3,  13mg/m3,2020-02-06 13:52:21
  10mg/m3,  12mg/m3,2020-02-06 13:52:26
   9mg/m3,  10mg/m3,2020-02-06 13:52:31
   8mg/m3,  11mg/m3,2020-02-06 13:52:36
   8mg/m3,   9mg/m3,2020-02-06 13:52:41
   8mg/m3,   9mg/m3,2020-02-06 13:52:46
   7mg/m3,   9mg/m3,2020-02-06 13:52:51
   7mg/m3,   8mg/m3,2020-02-06 13:52:56
   8mg/m3,   9mg/m3,2020-02-06 13:53:01
   9mg/m3,  10mg/m3,2020-02-06 13:53:06
   8mg/m3,   9mg/m3,2020-02-06 13:53:11
   9mg/m3,  11mg/m3,2020-02-06 13:53:16
  10mg/m3,  11mg/m3,2020-02-06 13:53:21
  10mg/m3,  12mg/m3,2020-02-06 13:53:26
  12mg/m3,  13mg/m3,2020-02-06 13:53:31
  12mg/m3,  13mg/m3,2020-02-06 13:53:36
  11mg/m3,  12mg/m3,2020-02-06 13:53:41
  11mg/m3,  13mg/m3,2020-02-06 13:53:46
  12mg/m3,  14mg/m3,2020-02-06 13:53:51
  11mg/m3,  13mg/m3,2020-02-06 13:53:56
  11mg/m3,  13mg/m3,2020-02-06 13:54:01
  12mg/m3,  13mg/m3,2020-02-06 13:54:06
  10mg/m3,  11mg/m3,2020-02-06 13:54:11
  12mg/m3,  13mg/m3,2020-02-06 13:54:16
  11mg/m3,  12mg/m3,2020-02-06 13:54:21
  10mg/m3,  11mg/m3,2020-02-06 13:54:26
  10mg/m3,  11mg/m3,2020-02-06 13:54:31
  10mg/m3,  11mg/m3,2020-02-06 13:54:36
  10mg/m3,  11mg/m3,2020-02-06 13:54:41
  10mg/m3,  11mg/m3,2020-02-06 13:54:46
   9mg/m3,  11mg/m3,2020-02-06 13:54:51
  10mg/m3,  11mg/m3,2020-02-06 13:54:56
  11mg/m3,  12mg/m3,2020-02-06 13:55:01
  11mg/m3,  12mg/m3,2020-02-06 13:55:06
  10mg/m3,  11mg/m3,2020-02-06 13:55:11
  11mg/m3,  13mg/m3,2020-02-06 13:55:16
  10mg/m3,  12mg/m3,2020-02-06 13:55:21
   8mg/m3,  10mg/m3,2020-02-06 13:55:26
   7mg/m3,   9mg/m3,2020-02-06 13:55:31
   7mg/m3,   9mg/m3,2020-02-06 13:55:36
   8mg/m3,   9mg/m3,2020-02-06 13:55:41
   9mg/m3,  10mg/m3,2020-02-06 13:55:46
   9mg/m3,  10mg/m3,2020-02-06 13:55:51
   9mg/m3,  10mg/m3,2020-02-06 13:55:56
  11mg/m3,  13mg/m3,2020-02-06 13:56:01
  13mg/m3,  14mg/m3,2020-02-06 13:56:06
  12mg/m3,  14mg/m3,2020-02-06 13:56:11
  13mg/m3,  14mg/m3,2020-02-06 13:56:16
  12mg/m3,  13mg/m3,2020-02-06 13:56:21
  13mg/m3,  14mg/m3,2020-02-06 13:56:26
  12mg/m3,  13mg/m3,2020-02-06 13:56:31
  10mg/m3,  11mg/m3,2020-02-06 13:56:36
  10mg/m3,  11mg/m3,2020-02-06 13:56:41
   8mg/m3,   9mg/m3,2020-02-06 13:56:46
   9mg/m3,  11mg/m3,2020-02-06 13:56:51
  10mg/m3,  13mg/m3,2020-02-06 13:56:56
  10mg/m3,  13mg/m3,2020-02-06 13:57:01
  11mg/m3,  14mg/m3,2020-02-06 13:57:06
  11mg/m3,  14mg/m3,2020-02-06 13:57:11
  12mg/m3,  16mg/m3,2020-02-06 13:57:16
  10mg/m3,  14mg/m3,2020-02-06 13:57:21
  12mg/m3,  15mg/m3,2020-02-06 13:57:26
  13mg/m3,  14mg/m3,2020-02-06 13:57:31
  13mg/m3,  14mg/m3,2020-02-06 13:57:36
  11mg/m3,  12mg/m3,2020-02-06 13:57:41
  11mg/m3,  12mg/m3,2020-02-06 13:57:46
   9mg/m3,  10mg/m3,2020-02-06 13:57:51
   8mg/m3,   9mg/m3,2020-02-06 13:57:56
   8mg/m3,   9mg/m3,2020-02-06 13:58:01
  10mg/m3,  11mg/m3,2020-02-06 13:58:06
  11mg/m3,  12mg/m3,2020-02-06 13:58:11
   9mg/m3,  11mg/m3,2020-02-06 13:58:16
  10mg/m3,  13mg/m3,2020-02-06 13:58:21
   9mg/m3,  11mg/m3,2020-02-06 13:58:26
   8mg/m3,  12mg/m3,2020-02-06 13:58:31
   9mg/m3,  14mg/m3,2020-02-06 13:58:36
  11mg/m3,  15mg/m3,2020-02-06 13:58:41
  11mg/m3,  14mg/m3,2020-02-06 13:58:46
  11mg/m3,  14mg/m3,2020-02-06 13:58:51
  12mg/m3,  14mg/m3,2020-02-06 13:58:56
  11mg/m3,  12mg/m3,2020-02-06 13:59:01
   9mg/m3,  10mg/m3,2020-02-06 13:59:06
   7mg/m3,   9mg/m3,2020-02-06 13:59:11
   7mg/m3,  11mg/m3,2020-02-06 13:59:16
   6mg/m3,  10mg/m3,2020-02-06 13:59:21
   6mg/m3,  10mg/m3,2020-02-06 13:59:26
   6mg/m3,   9mg/m3,2020-02-06 13:59:31
   7mg/m3,  12mg/m3,2020-02-06 13:59:36
   9mg/m3,  11mg/m3,2020-02-06 13:59:41
   9mg/m3,  12mg/m3,2020-02-06 13:59:46
  10mg/m3,  13mg/m3,2020-02-06 13:59:51
  10mg/m3,  14mg/m3,2020-02-06 13:59:56
  11mg/m3,  15mg/m3,2020-02-06 14:00:01
  11mg/m3,  12mg/m3,2020-02-06 14:00:06
  12mg/m3,  13mg/m3,2020-02-06 14:00:11
  10mg/m3,  11mg/m3,2020-02-06 14:00:16
   9mg/m3,  10mg/m3,2020-02-06 14:00:21
  10mg/m3,  11mg/m3,2020-02-06 14:00:26
  10mg/m3,  11mg/m3,2020-02-06 14:00:31
   9mg/m3,  10mg/m3,2020-02-06 14:00:36
  12mg/m3,  14mg/m3,2020-02-06 14:00:41
  13mg/m3,  16mg/m3,2020-02-06 14:00:46
  12mg/m3,  13mg/m3,2020-02-06 14:00:51
  12mg/m3,  13mg/m3,2020-02-06 14:00:56
  11mg/m3,  12mg/m3,2020-02-06 14:01:01
  11mg/m3,  12mg/m3,2020-02-06 14:01:06
  10mg/m3,  11mg/m3,2020-02-06 14:01:11
   8mg/m3,  10mg/m3,2020-02-06 14:01:16
   9mg/m3,  10mg/m3,2020-02-06 14:01:21
   9mg/m3,  10mg/m3,2020-02-06 14:01:26
  10mg/m3,  11mg/m3,2020-02-06 14:01:31
  11mg/m3,  13mg/m3,2020-02-06 14:01:36
  11mg/m3,  12mg/m3,2020-02-06 14:01:41
  12mg/m3,  13mg/m3,2020-02-06 14:01:46
  12mg/m3,  13mg/m3,2020-02-06 14:01:51
  11mg/m3,  14mg/m3,2020-02-06 14:01:56
  11mg/m3,  13mg/m3,2020-02-06 14:02:01
  10mg/m3,  13mg/m3,2020-02-06 14:02:06
  10mg/m3,  13mg/m3,2020-02-06 14:02:11
   9mg/m3,  12mg/m3,2020-02-06 14:02:16
   9mg/m3,  12mg/m3,2020-02-06 14:02:21
   9mg/m3,  12mg/m3,2020-02-06 14:02:26
   9mg/m3,  12mg/m3,2020-02-06 14:02:31
   8mg/m3,  10mg/m3,2020-02-06 14:02:36
   9mg/m3,  11mg/m3,2020-02-06 14:02:41
  11mg/m3,  12mg/m3,2020-02-06 14:02:46
  12mg/m3,  13mg/m3,2020-02-06 14:02:51
  12mg/m3,  13mg/m3,2020-02-06 14:02:56
  11mg/m3,  13mg/m3,2020-02-06 14:03:01
   9mg/m3,  11mg/m3,2020-02-06 14:03:06
   9mg/m3,  11mg/m3,2020-02-06 14:03:11
   9mg/m3,  10mg/m3,2020-02-06 14:03:16
  11mg/m3,  13mg/m3,2020-02-06 14:03:21
  12mg/m3,  13mg/m3,2020-02-06 14:03:26
  11mg/m3,  13mg/m3,2020-02-06 14:03:31
  11mg/m3,  13mg/m3,2020-02-06 14:03:36
  11mg/m3,  13mg/m3,2020-02-06 14:03:41
  11mg/m3,  12mg/m3,2020-02-06 14:03:46
  12mg/m3,  13mg/m3,2020-02-06 14:03:51
  12mg/m3,  13mg/m3,2020-02-06 14:03:56
  12mg/m3,  13mg/m3,2020-02-06 14:04:02
  11mg/m3,  12mg/m3,2020-02-06 14:04:07
  11mg/m3,  13mg/m3,2020-02-06 14:04:12
  11mg/m3,  13mg/m3,2020-02-06 14:04:17
  10mg/m3,  13mg/m3,2020-02-06 14:04:22
  10mg/m3,  14mg/m3,2020-02-06 14:04:27
  11mg/m3,  14mg/m3,2020-02-06 14:04:32
  11mg/m3,  15mg/m3,2020-02-06 14:04:37
  11mg/m3,  14mg/m3,2020-02-06 14:04:42
  10mg/m3,  12mg/m3,2020-02-06 14:04:47
  10mg/m3,  11mg/m3,2020-02-06 14:04:52
  10mg/m3,  11mg/m3,2020-02-06 14:04:57
  10mg/m3,  11mg/m3,2020-02-06 14:05:02
  10mg/m3,  11mg/m3,2020-02-06 14:05:07
  13mg/m3,  14mg/m3,2020-02-06 14:05:12
  13mg/m3,  14mg/m3,2020-02-06 14:05:17
  12mg/m3,  13mg/m3,2020-02-06 14:05:22
  12mg/m3,  13mg/m3,2020-02-06 14:05:27
  12mg/m3,  13mg/m3,2020-02-06 14:05:32
  10mg/m3,  11mg/m3,2020-02-06 14:05:37
  10mg/m3,  11mg/m3,2020-02-06 14:05:42
   8mg/m3,  10mg/m3,2020-02-06 14:05:47
   9mg/m3,  10mg/m3,2020-02-06 14:05:52
   9mg/m3,  11mg/m3,2020-02-06 14:05:57
   9mg/m3,  10mg/m3,2020-02-06 14:06:02
   9mg/m3,  10mg/m3,2020-02-06 14:06:07
   9mg/m3,  10mg/m3,2020-02-06 14:06:12
   8mg/m3,   9mg/m3,2020-02-06 14:06:17
   8mg/m3,   9mg/m3,2020-02-06 14:06:22
   8mg/m3,   9mg/m3,2020-02-06 14:06:27
   9mg/m3,  10mg/m3,2020-02-06 14:06:32
   9mg/m3,  10mg/m3,2020-02-06 14:06:37
   9mg/m3,  10mg/m3,2020-02-06 14:06:42
  10mg/m3,  11mg/m3,2020-02-06 14:06:47
  10mg/m3,  11mg/m3,2020-02-06 14:06:52
   9mg/m3,  10mg/m3,2020-02-06 14:06:57
   9mg/m3,  10mg/m3,2020-02-06 14:07:02
   9mg/m3,  10mg/m3,2020-02-06 14:07:07
   9mg/m3,  10mg/m3,2020-02-06 14:07:12
   9mg/m3,  10mg/m3,2020-02-06 14:07:17
   9mg/m3,  10mg/m3,2020-02-06 14:07:22
  10mg/m3,  11mg/m3,2020-02-06 14:07:27
  10mg/m3,  11mg/m3,2020-02-06 14:07:32
   9mg/m3,  10mg/m3,2020-02-06 14:07:37
   9mg/m3,  10mg/m3,2020-02-06 14:07:42
  10mg/m3,  11mg/m3,2020-02-06 14:07:47
  10mg/m3,  11mg/m3,2020-02-06 14:07:52
   8mg/m3,   9mg/m3,2020-02-06 14:07:57
   9mg/m3,  10mg/m3,2020-02-06 14:08:02
   9mg/m3,  10mg/m3,2020-02-06 14:08:07
   9mg/m3,  10mg/m3,2020-02-06 14:08:12
   9mg/m3,  11mg/m3,2020-02-06 14:08:17
  11mg/m3,  13mg/m3,2020-02-06 14:08:22
  11mg/m3,  13mg/m3,2020-02-06 14:08:27
  10mg/m3,  13mg/m3,2020-02-06 14:08:32
  10mg/m3,  11mg/m3,2020-02-06 14:08:37
   9mg/m3,  10mg/m3,2020-02-06 14:08:42
   9mg/m3,  10mg/m3,2020-02-06 14:08:47
  10mg/m3,  11mg/m3,2020-02-06 14:08:52
  10mg/m3,  11mg/m3,2020-02-06 14:08:57
  13mg/m3,  14mg/m3,2020-02-06 14:09:02
  13mg/m3,  14mg/m3,2020-02-06 14:09:07
  12mg/m3,  13mg/m3,2020-02-06 14:09:12
  13mg/m3,  15mg/m3,2020-02-06 14:09:17
  12mg/m3,  13mg/m3,2020-02-06 14:09:22
  11mg/m3,  12mg/m3,2020-02-06 14:09:27
  10mg/m3,  12mg/m3,2020-02-06 14:09:32
  11mg/m3,  13mg/m3,2020-02-06 14:09:37
   9mg/m3,  10mg/m3,2020-02-06 14:09:42
   9mg/m3,  10mg/m3,2020-02-06 14:09:47
   9mg/m3,  10mg/m3,2020-02-06 14:09:52
   9mg/m3,  10mg/m3,2020-02-06 14:09:57
   9mg/m3,  10mg/m3,2020-02-06 14:10:02
  10mg/m3,  12mg/m3,2020-02-06 14:10:07
  13mg/m3,  14mg/m3,2020-02-06 14:10:12
  12mg/m3,  13mg/m3,2020-02-06 14:10:17
  11mg/m3,  13mg/m3,2020-02-06 14:10:22
  11mg/m3,  12mg/m3,2020-02-06 14:10:27
  13mg/m3,  15mg/m3,2020-02-06 14:10:32
  13mg/m3,  14mg/m3,2020-02-06 14:10:37
  13mg/m3,  14mg/m3,2020-02-06 14:10:42
  12mg/m3,  13mg/m3,2020-02-06 14:10:47
  13mg/m3,  15mg/m3,2020-02-06 14:10:52
  11mg/m3,  13mg/m3,2020-02-06 14:10:57
  10mg/m3,  12mg/m3,2020-02-06 14:11:02
  10mg/m3,  14mg/m3,2020-02-06 14:11:07
  10mg/m3,  15mg/m3,2020-02-06 14:11:12
  10mg/m3,  15mg/m3,2020-02-06 14:11:17
  10mg/m3,  13mg/m3,2020-02-06 14:11:22
  12mg/m3,  15mg/m3,2020-02-06 14:11:27
  10mg/m3,  11mg/m3,2020-02-06 14:11:32
  11mg/m3,  12mg/m3,2020-02-06 14:11:37
  12mg/m3,  13mg/m3,2020-02-06 14:11:42
  12mg/m3,  13mg/m3,2020-02-06 14:11:47
  11mg/m3,  12mg/m3,2020-02-06 14:11:52
  11mg/m3,  12mg/m3,2020-02-06 14:11:57
  10mg/m3,  11mg/m3,2020-02-06 14:12:02
   8mg/m3,   9mg/m3,2020-02-06 14:12:07
   9mg/m3,  10mg/m3,2020-02-06 14:12:12
  10mg/m3,  11mg/m3,2020-02-06 14:12:17
   9mg/m3,  10mg/m3,2020-02-06 14:12:22
  10mg/m3,  11mg/m3,2020-02-06 14:12:27
   9mg/m3,  12mg/m3,2020-02-06 14:12:32
  10mg/m3,  12mg/m3,2020-02-06 14:12:37
  10mg/m3,  12mg/m3,2020-02-06 14:12:42
   9mg/m3,  12mg/m3,2020-02-06 14:12:47
   9mg/m3,  12mg/m3,2020-02-06 14:12:52
   9mg/m3,  10mg/m3,2020-02-06 14:12:57
   8mg/m3,  10mg/m3,2020-02-06 14:13:02
   8mg/m3,   9mg/m3,2020-02-06 14:13:07
   8mg/m3,  11mg/m3,2020-02-06 14:13:12
   9mg/m3,  11mg/m3,2020-02-06 14:13:17
  11mg/m3,  12mg/m3,2020-02-06 14:13:22
  13mg/m3,  14mg/m3,2020-02-06 14:13:27
  14mg/m3,  16mg/m3,2020-02-06 14:13:32
  15mg/m3,  17mg/m3,2020-02-06 14:13:37
  13mg/m3,  14mg/m3,2020-02-06 14:13:42
  14mg/m3,  16mg/m3,2020-02-06 14:13:47
  13mg/m3,  15mg/m3,2020-02-06 14:13:52
  12mg/m3,  13mg/m3,2020-02-06 14:13:57
  12mg/m3,  13mg/m3,2020-02-06 14:14:02
  10mg/m3,  11mg/m3,2020-02-06 14:14:07
  10mg/m3,  11mg/m3,2020-02-06 14:14:12
  10mg/m3,  11mg/m3,2020-02-06 14:14:17
  10mg/m3,  11mg/m3,2020-02-06 14:14:22
  10mg/m3,  11mg/m3,2020-02-06 14:14:27
  11mg/m3,  12mg/m3,2020-02-06 14:14:32
  11mg/m3,  12mg/m3,2020-02-06 14:14:37
   9mg/m3,  12mg/m3,2020-02-06 14:14:42
  10mg/m3,  12mg/m3,2020-02-06 14:14:47
  10mg/m3,  12mg/m3,2020-02-06 14:14:52
  11mg/m3,  12mg/m3,2020-02-06 14:14:57
  12mg/m3,  13mg/m3,2020-02-06 14:15:02
  12mg/m3,  13mg/m3,2020-02-06 14:15:07
  10mg/m3,  11mg/m3,2020-02-06 14:15:12
  10mg/m3,  11mg/m3,2020-02-06 14:15:17
  10mg/m3,  12mg/m3,2020-02-06 14:15:22
  10mg/m3,  11mg/m3,2020-02-06 14:15:27
   9mg/m3,  10mg/m3,2020-02-06 14:15:32
   9mg/m3,  10mg/m3,2020-02-06 14:15:37
  10mg/m3,  11mg/m3,2020-02-06 14:15:42
   9mg/m3,  10mg/m3,2020-02-06 14:15:47
  10mg/m3,  11mg/m3,2020-02-06 14:15:52
  10mg/m3,  13mg/m3,2020-02-06 14:15:57
  11mg/m3,  14mg/m3,2020-02-06 14:16:02
  11mg/m3,  15mg/m3,2020-02-06 14:16:07
  10mg/m3,  13mg/m3,2020-02-06 14:16:12
  11mg/m3,  15mg/m3,2020-02-06 14:16:17
  11mg/m3,  13mg/m3,2020-02-06 14:16:22
  11mg/m3,  12mg/m3,2020-02-06 14:16:27
  11mg/m3,  13mg/m3,2020-02-06 14:16:32
  12mg/m3,  13mg/m3,2020-02-06 14:16:37
  12mg/m3,  13mg/m3,2020-02-06 14:16:42
  11mg/m3,  12mg/m3,2020-02-06 14:16:47
   9mg/m3,  10mg/m3,2020-02-06 14:16:52
  11mg/m3,  12mg/m3,2020-02-06 14:16:57
  12mg/m3,  13mg/m3,2020-02-06 14:17:02
  11mg/m3,  12mg/m3,2020-02-06 14:17:07
  13mg/m3,  14mg/m3,2020-02-06 14:17:12
  13mg/m3,  14mg/m3,2020-02-06 14:17:17
  13mg/m3,  14mg/m3,2020-02-06 14:17:22
  13mg/m3,  14mg/m3,2020-02-06 14:17:27
  15mg/m3,  16mg/m3,2020-02-06 14:17:32
  13mg/m3,  14mg/m3,2020-02-06 14:17:37
  14mg/m3,  15mg/m3,2020-02-06 14:17:42
  14mg/m3,  15mg/m3,2020-02-06 14:17:47
  13mg/m3,  16mg/m3,2020-02-06 14:17:52
  14mg/m3,  16mg/m3,2020-02-06 14:17:57
  14mg/m3,  16mg/m3,2020-02-06 14:18:02
  13mg/m3,  15mg/m3,2020-02-06 14:18:07
  13mg/m3,  14mg/m3,2020-02-06 14:18:12
  11mg/m3,  12mg/m3,2020-02-06 14:18:17
  10mg/m3,  11mg/m3,2020-02-06 14:18:22
  10mg/m3,  11mg/m3,2020-02-06 14:18:27
  10mg/m3,  11mg/m3,2020-02-06 14:18:32
  10mg/m3,  11mg/m3,2020-02-06 14:18:37
  10mg/m3,  11mg/m3,2020-02-06 14:18:42
  10mg/m3,  11mg/m3,2020-02-06 14:18:47
  10mg/m3,  11mg/m3,2020-02-06 14:18:52
  10mg/m3,  11mg/m3,2020-02-06 14:18:57
  12mg/m3,  15mg/m3,2020-02-06 14:19:02
  12mg/m3,  15mg/m3,2020-02-06 14:19:07
  12mg/m3,  16mg/m3,2020-02-06 14:19:12
  12mg/m3,  15mg/m3,2020-02-06 14:19:17
  13mg/m3,  17mg/m3,2020-02-06 14:19:22
  13mg/m3,  17mg/m3,2020-02-06 14:19:27
  11mg/m3,  13mg/m3,2020-02-06 14:19:32
  13mg/m3,  15mg/m3,2020-02-06 14:19:37
  13mg/m3,  15mg/m3,2020-02-06 14:19:42
  12mg/m3,  13mg/m3,2020-02-06 14:19:47
  12mg/m3,  13mg/m3,2020-02-06 14:19:52
  12mg/m3,  13mg/m3,2020-02-06 14:19:57
  22mg/m3,  23mg/m3,2020-02-06 14:20:02
  35mg/m3,  39mg/m3,2020-02-06 14:20:07
  38mg/m3,  45mg/m3,2020-02-06 14:20:12
  40mg/m3,  50mg/m3,2020-02-06 14:20:17
  40mg/m3,  55mg/m3,2020-02-06 14:20:22
  41mg/m3,  56mg/m3,2020-02-06 14:20:27
  43mg/m3,  57mg/m3,2020-02-06 14:20:32
  43mg/m3,  53mg/m3,2020-02-06 14:20:37
  40mg/m3,  47mg/m3,2020-02-06 14:20:42
  39mg/m3,  47mg/m3,2020-02-06 14:20:47
  38mg/m3,  48mg/m3,2020-02-06 14:20:52
  38mg/m3,  50mg/m3,2020-02-06 14:20:57
  40mg/m3,  53mg/m3,2020-02-06 14:21:02
  40mg/m3,  51mg/m3,2020-02-06 14:21:07
  39mg/m3,  49mg/m3,2020-02-06 14:21:12
  39mg/m3,  49mg/m3,2020-02-06 14:21:17
  38mg/m3,  47mg/m3,2020-02-06 14:21:22
  38mg/m3,  45mg/m3,2020-02-06 14:21:27
  35mg/m3,  42mg/m3,2020-02-06 14:21:32
  32mg/m3,  37mg/m3,2020-02-06 14:21:37
  34mg/m3,  39mg/m3,2020-02-06 14:21:42
  33mg/m3,  37mg/m3,2020-02-06 14:21:47
  31mg/m3,  34mg/m3,2020-02-06 14:21:52
  31mg/m3,  35mg/m3,2020-02-06 14:21:57
  28mg/m3,  31mg/m3,2020-02-06 14:22:02
  24mg/m3,  26mg/m3,2020-02-06 14:22:07
  23mg/m3,  26mg/m3,2020-02-06 14:22:12
  22mg/m3,  25mg/m3,2020-02-06 14:22:17
  22mg/m3,  23mg/m3,2020-02-06 14:22:22
  22mg/m3,  23mg/m3,2020-02-06 14:22:27
  22mg/m3,  23mg/m3,2020-02-06 14:22:32
  22mg/m3,  24mg/m3,2020-02-06 14:22:37
  20mg/m3,  25mg/m3,2020-02-06 14:22:42
  18mg/m3,  20mg/m3,2020-02-06 14:22:47
  18mg/m3,  19mg/m3,2020-02-06 14:22:52
  18mg/m3,  19mg/m3,2020-02-06 14:22:57
  20mg/m3,  22mg/m3,2020-02-06 14:23:02
  19mg/m3,  20mg/m3,2020-02-06 14:23:07
  19mg/m3,  20mg/m3,2020-02-06 14:23:12
  18mg/m3,  20mg/m3,2020-02-06 14:23:17
  19mg/m3,  21mg/m3,2020-02-06 14:23:22
  16mg/m3,  18mg/m3,2020-02-06 14:23:27
  14mg/m3,  16mg/m3,2020-02-06 14:23:32
  15mg/m3,  16mg/m3,2020-02-06 14:23:37
  14mg/m3,  15mg/m3,2020-02-06 14:23:42
  13mg/m3,  14mg/m3,2020-02-06 14:23:47
  11mg/m3,  12mg/m3,2020-02-06 14:23:52
  12mg/m3,  13mg/m3,2020-02-06 14:23:57
  13mg/m3,  14mg/m3,2020-02-06 14:24:02
  13mg/m3,  14mg/m3,2020-02-06 14:24:07
  12mg/m3,  14mg/m3,2020-02-06 14:24:12
  13mg/m3,  14mg/m3,2020-02-06 14:24:17
  10mg/m3,  11mg/m3,2020-02-06 14:24:22
   9mg/m3,  10mg/m3,2020-02-06 14:24:27
   9mg/m3,  10mg/m3,2020-02-06 14:24:32
   9mg/m3,  10mg/m3,2020-02-06 14:24:37
  10mg/m3,  11mg/m3,2020-02-06 14:24:42
   9mg/m3,  13mg/m3,2020-02-06 14:24:47
  10mg/m3,  14mg/m3,2020-02-06 14:24:52
  10mg/m3,  14mg/m3,2020-02-06 14:24:57
  10mg/m3,  14mg/m3,2020-02-06 14:25:02
  11mg/m3,  14mg/m3,2020-02-06 14:25:07
  11mg/m3,  13mg/m3,2020-02-06 14:25:12
  12mg/m3,  15mg/m3,2020-02-06 14:25:17
  13mg/m3,  15mg/m3,2020-02-06 14:25:22
  13mg/m3,  16mg/m3,2020-02-06 14:25:27
  12mg/m3,  15mg/m3,2020-02-06 14:25:32
  12mg/m3,  14mg/m3,2020-02-06 14:25:37
  11mg/m3,  14mg/m3,2020-02-06 14:25:42
   9mg/m3,  11mg/m3,2020-02-06 14:25:47
   9mg/m3,  11mg/m3,2020-02-06 14:25:52
   9mg/m3,  10mg/m3,2020-02-06 14:25:57
  10mg/m3,  11mg/m3,2020-02-06 14:26:02
  10mg/m3,  11mg/m3,2020-02-06 14:26:07
  11mg/m3,  12mg/m3,2020-02-06 14:26:12
  12mg/m3,  13mg/m3,2020-02-06 14:26:17
  11mg/m3,  12mg/m3,2020-02-06 14:26:22
  11mg/m3,  12mg/m3,2020-02-06 14:26:27
  13mg/m3,  14mg/m3,2020-02-06 14:26:32
  13mg/m3,  15mg/m3,2020-02-06 14:26:37
  12mg/m3,  13mg/m3,2020-02-06 14:26:42
  12mg/m3,  13mg/m3,2020-02-06 14:26:47
  13mg/m3,  14mg/m3,2020-02-06 14:26:52
  12mg/m3,  15mg/m3,2020-02-06 14:26:57
  12mg/m3,  15mg/m3,2020-02-06 14:27:02
  12mg/m3,  15mg/m3,2020-02-06 14:27:07
  12mg/m3,  15mg/m3,2020-02-06 14:27:12
  11mg/m3,  15mg/m3,2020-02-06 14:27:17
  13mg/m3,  14mg/m3,2020-02-06 14:27:22
  13mg/m3,  15mg/m3,2020-02-06 14:27:27
  13mg/m3,  15mg/m3,2020-02-06 14:27:32
  12mg/m3,  13mg/m3,2020-02-06 14:27:37
  12mg/m3,  13mg/m3,2020-02-06 14:27:42
  10mg/m3,  11mg/m3,2020-02-06 14:27:47
   9mg/m3,  10mg/m3,2020-02-06 14:27:52
  10mg/m3,  11mg/m3,2020-02-06 14:27:57
  10mg/m3,  11mg/m3,2020-02-06 14:28:02
  11mg/m3,  12mg/m3,2020-02-06 14:28:07
  12mg/m3,  14mg/m3,2020-02-06 14:28:12
  12mg/m3,  14mg/m3,2020-02-06 14:28:17
  12mg/m3,  14mg/m3,2020-02-06 14:28:22
  12mg/m3,  16mg/m3,2020-02-06 14:28:27
  10mg/m3,  13mg/m3,2020-02-06 14:28:32
  11mg/m3,  12mg/m3,2020-02-06 14:28:37
  12mg/m3,  13mg/m3,2020-02-06 14:28:42
  12mg/m3,  13mg/m3,2020-02-06 14:28:47
  12mg/m3,  13mg/m3,2020-02-06 14:28:52
  11mg/m3,  12mg/m3,2020-02-06 14:28:57
  11mg/m3,  12mg/m3,2020-02-06 14:29:02
  13mg/m3,  14mg/m3,2020-02-06 14:29:07
  15mg/m3,  20mg/m3,2020-02-06 14:29:12
  14mg/m3,  19mg/m3,2020-02-06 14:29:17
  13mg/m3,  16mg/m3,2020-02-06 14:29:22
